Participant,ContrastNum,X,Y,Z,Correlation
abs13ins20024_04204,Con5,74,29,35,0.99
abs13ins20024_04204,Con5,5,32,35,0.88
abs13ins20024_04204,Con5,8,32,35,0.98
abs13ins20024_04204,Con5,11,32,35,0.72
abs13ins20024_04204,Con5,14,32,35,0.94
abs13ins20024_04204,Con5,17,32,35,0.89
abs13ins20024_04204,Con5,20,32,35,0.89
abs13ins20024_04204,Con5,23,32,35,0.98
abs13ins20024_04204,Con5,26,32,35,0.98
abs13ins20024_04204,Con5,29,32,35,0.90
abs13ins20024_04204,Con5,32,32,35,0.99
abs13ins20024_04204,Con5,35,32,35,0.98
abs13ins20024_04204,Con5,38,32,35,0.91
abs13ins20024_04204,Con5,41,32,35,0.91
abs13ins20024_04204,Con5,44,32,35,0.74
abs13ins20024_04204,Con5,47,32,35,0.85
abs13ins20024_04204,Con5,50,32,35,0.83
abs13ins20024_04204,Con5,53,32,35,0.99
abs13ins20024_04204,Con5,56,32,35,0.99
abs13ins20024_04204,Con5,59,32,35,0.97
abs13ins20024_04204,Con5,62,32,35,0.98
abs13ins20024_04204,Con5,65,32,35,0.69
abs13ins20024_04204,Con5,68,32,35,0.78
abs13ins20024_04204,Con5,71,32,35,0.96
abs13ins20024_04204,Con5,74,32,35,0.90
abs13ins20024_04204,Con5,5,35,35,0.89
abs13ins20024_04204,Con5,8,35,35,0.99
abs13ins20024_04204,Con5,11,35,35,0.99
abs13ins20024_04204,Con5,14,35,35,0.94
abs13ins20024_04204,Con5,17,35,35,0.96
abs13ins20024_04204,Con5,20,35,35,0.93
abs13ins20024_04204,Con5,23,35,35,0.96
abs13ins20024_04204,Con5,26,35,35,0.99
abs13ins20024_04204,Con5,29,35,35,0.98
abs13ins20024_04204,Con5,32,35,35,0.99
abs13ins20024_04204,Con5,35,35,35,0.99
abs13ins20024_04204,Con5,38,35,35,0.93
abs13ins20024_04204,Con5,41,35,35,0.72
abs13ins20024_04204,Con5,44,35,35,0.76
abs13ins20024_04204,Con5,47,35,35,0.95
abs13ins20024_04204,Con5,50,35,35,0.86
abs13ins20024_04204,Con5,53,35,35,0.98
abs13ins20024_04204,Con5,56,35,35,0.98
abs13ins20024_04204,Con5,59,35,35,0.99
abs13ins20024_04204,Con5,62,35,35,0.97
abs13ins20024_04204,Con5,65,35,35,0.99
abs13ins20024_04204,Con5,68,35,35,0.99
abs13ins20024_04204,Con5,71,35,35,0.99
abs13ins20024_04204,Con5,74,35,35,0.70
abs13ins20024_04204,Con5,5,38,35,0.97
abs13ins20024_04204,Con5,8,38,35,0.99
abs13ins20024_04204,Con5,11,38,35,0.99
abs13ins20024_04204,Con5,14,38,35,0.99
abs13ins20024_04204,Con5,17,38,35,0.97
abs13ins20024_04204,Con5,20,38,35,0.83
abs13ins20024_04204,Con5,23,38,35,0.98
abs13ins20024_04204,Con5,26,38,35,0.99
abs13ins20024_04204,Con5,29,38,35,1.00
abs13ins20024_04204,Con5,32,38,35,1.00
abs13ins20024_04204,Con5,35,38,35,1.00
abs13ins20024_04204,Con5,38,38,35,0.98
abs13ins20024_04204,Con5,41,38,35,0.87
abs13ins20024_04204,Con5,44,38,35,0.94
abs13ins20024_04204,Con5,47,38,35,0.99
abs13ins20024_04204,Con5,50,38,35,0.98
abs13ins20024_04204,Con5,53,38,35,0.98
abs13ins20024_04204,Con5,56,38,35,0.98
abs13ins20024_04204,Con5,59,38,35,0.96
abs13ins20024_04204,Con5,62,38,35,0.99
abs13ins20024_04204,Con5,65,38,35,1.00
abs13ins20024_04204,Con5,68,38,35,0.99
abs13ins20024_04204,Con5,71,38,35,0.96
abs13ins20024_04204,Con5,74,38,35,0.87
abs13ins20024_04204,Con5,2,41,35,0.97
abs13ins20024_04204,Con5,5,41,35,0.98
abs13ins20024_04204,Con5,8,41,35,0.97
abs13ins20024_04204,Con5,11,41,35,0.99
abs13ins20024_04204,Con5,14,41,35,0.99
abs13ins20024_04204,Con5,17,41,35,0.97
abs13ins20024_04204,Con5,20,41,35,0.95
abs13ins20024_04204,Con5,23,41,35,0.94
abs13ins20024_04204,Con5,26,41,35,0.99
abs13ins20024_04204,Con5,29,41,35,1.00
abs13ins20024_04204,Con5,32,41,35,1.00
abs13ins20024_04204,Con5,35,41,35,1.00
abs13ins20024_04204,Con5,38,41,35,0.98
abs13ins20024_04204,Con5,41,41,35,0.84
abs13ins20024_04204,Con5,44,41,35,0.94
abs13ins20024_04204,Con5,47,41,35,0.97
abs13ins20024_04204,Con5,50,41,35,0.99
abs13ins20024_04204,Con5,53,41,35,1.00
abs13ins20024_04204,Con5,56,41,35,0.92
abs13ins20024_04204,Con5,59,41,35,0.96
abs13ins20024_04204,Con5,62,41,35,0.99
abs13ins20024_04204,Con5,65,41,35,1.00
abs13ins20024_04204,Con5,68,41,35,0.98
abs13ins20024_04204,Con5,71,41,35,0.92
abs13ins20024_04204,Con5,74,41,35,0.96
abs13ins20024_04204,Con5,2,44,35,0.97
abs13ins20024_04204,Con5,5,44,35,0.97
abs13ins20024_04204,Con5,8,44,35,0.88
abs13ins20024_04204,Con5,11,44,35,0.97
abs13ins20024_04204,Con5,14,44,35,0.98
abs13ins20024_04204,Con5,17,44,35,0.95
abs13ins20024_04204,Con5,20,44,35,0.78
abs13ins20024_04204,Con5,23,44,35,0.85
abs13ins20024_04204,Con5,26,44,35,0.99
abs13ins20024_04204,Con5,29,44,35,1.00
abs13ins20024_04204,Con5,32,44,35,1.00
abs13ins20024_04204,Con5,35,44,35,1.00
abs13ins20024_04204,Con5,38,44,35,0.99
abs13ins20024_04204,Con5,41,44,35,0.96
abs13ins20024_04204,Con5,44,44,35,0.98
abs13ins20024_04204,Con5,47,44,35,0.99
abs13ins20024_04204,Con5,50,44,35,0.99
abs13ins20024_04204,Con5,53,44,35,0.99
abs13ins20024_04204,Con5,56,44,35,0.94
abs13ins20024_04204,Con5,59,44,35,0.99
abs13ins20024_04204,Con5,62,44,35,0.99
abs13ins20024_04204,Con5,65,44,35,0.87
abs13ins20024_04204,Con5,68,44,35,0.99
abs13ins20024_04204,Con5,71,44,35,0.98
abs13ins20024_04204,Con5,74,44,35,0.98
abs13ins20024_04204,Con5,2,47,35,0.94
abs13ins20024_04204,Con5,5,47,35,0.98
abs13ins20024_04204,Con5,8,47,35,0.83
abs13ins20024_04204,Con5,11,47,35,0.54
abs13ins20024_04204,Con5,14,47,35,0.98
abs13ins20024_04204,Con5,17,47,35,0.98
abs13ins20024_04204,Con5,20,47,35,0.70
abs13ins20024_04204,Con5,23,47,35,0.48
abs13ins20024_04204,Con5,26,47,35,0.99
abs13ins20024_04204,Con5,29,47,35,0.97
abs13ins20024_04204,Con5,32,47,35,0.99
abs13ins20024_04204,Con5,35,47,35,1.00
abs13ins20024_04204,Con5,38,47,35,1.00
abs13ins20024_04204,Con5,41,47,35,0.98
abs13ins20024_04204,Con5,44,47,35,0.99
abs13ins20024_04204,Con5,47,47,35,0.99
abs13ins20024_04204,Con5,50,47,35,0.97
abs13ins20024_04204,Con5,53,47,35,0.99
abs13ins20024_04204,Con5,56,47,35,0.97
abs13ins20024_04204,Con5,59,47,35,0.97
abs13ins20024_04204,Con5,62,47,35,0.97
abs13ins20024_04204,Con5,65,47,35,0.67
abs13ins20024_04204,Con5,68,47,35,0.90
abs13ins20024_04204,Con5,71,47,35,0.99
abs13ins20024_04204,Con5,74,47,35,1.00
abs13ins20024_04204,Con5,5,50,35,0.98
abs13ins20024_04204,Con5,8,50,35,0.86
abs13ins20024_04204,Con5,11,50,35,0.80
abs13ins20024_04204,Con5,14,50,35,0.98
abs13ins20024_04204,Con5,17,50,35,0.99
abs13ins20024_04204,Con5,20,50,35,0.93
abs13ins20024_04204,Con5,23,50,35,0.98
abs13ins20024_04204,Con5,26,50,35,0.86
abs13ins20024_04204,Con5,29,50,35,0.98
abs13ins20024_04204,Con5,32,50,35,0.99
abs13ins20024_04204,Con5,35,50,35,0.97
abs13ins20024_04204,Con5,38,50,35,0.99
abs13ins20024_04204,Con5,41,50,35,0.99
abs13ins20024_04204,Con5,44,50,35,0.98
abs13ins20024_04204,Con5,47,50,35,0.99
abs13ins20024_04204,Con5,50,50,35,0.91
abs13ins20024_04204,Con5,53,50,35,0.96
abs13ins20024_04204,Con5,56,50,35,0.99
abs13ins20024_04204,Con5,59,50,35,0.95
abs13ins20024_04204,Con5,62,50,35,0.99
abs13ins20024_04204,Con5,65,50,35,0.96
abs13ins20024_04204,Con5,68,50,35,0.38
abs13ins20024_04204,Con5,71,50,35,0.99
abs13ins20024_04204,Con5,74,50,35,1.00
abs13ins20024_04204,Con5,77,50,35,0.86
abs13ins20024_04204,Con5,5,53,35,0.93
abs13ins20024_04204,Con5,8,53,35,0.84
abs13ins20024_04204,Con5,11,53,35,0.68
abs13ins20024_04204,Con5,14,53,35,0.78
abs13ins20024_04204,Con5,17,53,35,0.94
abs13ins20024_04204,Con5,20,53,35,0.99
abs13ins20024_04204,Con5,23,53,35,1.00
abs13ins20024_04204,Con5,26,53,35,0.93
abs13ins20024_04204,Con5,29,53,35,0.93
abs13ins20024_04204,Con5,32,53,35,0.98
abs13ins20024_04204,Con5,35,53,35,0.99
abs13ins20024_04204,Con5,38,53,35,0.90
abs13ins20024_04204,Con5,41,53,35,0.99
abs13ins20024_04204,Con5,44,53,35,0.99
abs13ins20024_04204,Con5,47,53,35,0.94
abs13ins20024_04204,Con5,50,53,35,0.98
abs13ins20024_04204,Con5,53,53,35,0.76
abs13ins20024_04204,Con5,56,53,35,0.99
abs13ins20024_04204,Con5,59,53,35,0.99
abs13ins20024_04204,Con5,62,53,35,0.99
abs13ins20024_04204,Con5,65,53,35,0.98
abs13ins20024_04204,Con5,68,53,35,0.20
abs13ins20024_04204,Con5,71,53,35,1.00
abs13ins20024_04204,Con5,74,53,35,1.00
abs13ins20024_04204,Con5,77,53,35,0.96
abs13ins20024_04204,Con5,2,56,35,0.99
abs13ins20024_04204,Con5,5,56,35,0.78
abs13ins20024_04204,Con5,8,56,35,-0.11
abs13ins20024_04204,Con5,11,56,35,0.91
abs13ins20024_04204,Con5,14,56,35,0.54
abs13ins20024_04204,Con5,17,56,35,0.91
abs13ins20024_04204,Con5,20,56,35,0.95
abs13ins20024_04204,Con5,23,56,35,0.99
abs13ins20024_04204,Con5,26,56,35,0.98
abs13ins20024_04204,Con5,29,56,35,0.97
abs13ins20024_04204,Con5,32,56,35,0.92
abs13ins20024_04204,Con5,35,56,35,0.82
abs13ins20024_04204,Con5,38,56,35,0.98
abs13ins20024_04204,Con5,41,56,35,0.99
abs13ins20024_04204,Con5,44,56,35,0.98
abs13ins20024_04204,Con5,47,56,35,0.97
abs13ins20024_04204,Con5,50,56,35,0.98
abs13ins20024_04204,Con5,53,56,35,0.94
abs13ins20024_04204,Con5,56,56,35,0.96
abs13ins20024_04204,Con5,59,56,35,0.99
abs13ins20024_04204,Con5,62,56,35,0.99
abs13ins20024_04204,Con5,65,56,35,0.99
abs13ins20024_04204,Con5,68,56,35,0.93
abs13ins20024_04204,Con5,71,56,35,0.95
abs13ins20024_04204,Con5,74,56,35,1.00
abs13ins20024_04204,Con5,5,59,35,0.84
abs13ins20024_04204,Con5,8,59,35,0.79
abs13ins20024_04204,Con5,11,59,35,0.71
abs13ins20024_04204,Con5,14,59,35,0.91
abs13ins20024_04204,Con5,17,59,35,0.98
abs13ins20024_04204,Con5,20,59,35,0.92
abs13ins20024_04204,Con5,23,59,35,0.90
abs13ins20024_04204,Con5,26,59,35,0.99
abs13ins20024_04204,Con5,29,59,35,0.99
abs13ins20024_04204,Con5,32,59,35,0.98
abs13ins20024_04204,Con5,35,59,35,0.97
abs13ins20024_04204,Con5,38,59,35,0.99
abs13ins20024_04204,Con5,41,59,35,0.97
abs13ins20024_04204,Con5,44,59,35,0.94
abs13ins20024_04204,Con5,47,59,35,0.87
abs13ins20024_04204,Con5,50,59,35,0.93
abs13ins20024_04204,Con5,53,59,35,0.95
abs13ins20024_04204,Con5,56,59,35,0.69
abs13ins20024_04204,Con5,59,59,35,0.99
abs13ins20024_04204,Con5,62,59,35,0.98
abs13ins20024_04204,Con5,65,59,35,1.00
abs13ins20024_04204,Con5,68,59,35,0.99
abs13ins20024_04204,Con5,71,59,35,0.99
abs13ins20024_04204,Con5,74,59,35,0.99
abs13ins20024_04204,Con5,5,62,35,0.89
abs13ins20024_04204,Con5,8,62,35,0.87
abs13ins20024_04204,Con5,11,62,35,0.81
abs13ins20024_04204,Con5,14,62,35,0.85
abs13ins20024_04204,Con5,17,62,35,0.64
abs13ins20024_04204,Con5,20,62,35,0.76
abs13ins20024_04204,Con5,23,62,35,0.29
abs13ins20024_04204,Con5,26,62,35,0.97
abs13ins20024_04204,Con5,29,62,35,0.99
abs13ins20024_04204,Con5,32,62,35,1.00
abs13ins20024_04204,Con5,35,62,35,0.98
abs13ins20024_04204,Con5,38,62,35,0.99
abs13ins20024_04204,Con5,41,62,35,0.97
abs13ins20024_04204,Con5,44,62,35,0.98
abs13ins20024_04204,Con5,47,62,35,0.97
abs13ins20024_04204,Con5,50,62,35,0.96
abs13ins20024_04204,Con5,53,62,35,0.98
abs13ins20024_04204,Con5,56,62,35,0.56
abs13ins20024_04204,Con5,59,62,35,0.99
abs13ins20024_04204,Con5,62,62,35,0.97
abs13ins20024_04204,Con5,65,62,35,0.97
abs13ins20024_04204,Con5,68,62,35,0.93
abs13ins20024_04204,Con5,71,62,35,1.00
abs13ins20024_04204,Con5,5,65,35,0.97
abs13ins20024_04204,Con5,8,65,35,0.51
abs13ins20024_04204,Con5,11,65,35,0.84
abs13ins20024_04204,Con5,14,65,35,0.97
abs13ins20024_04204,Con5,17,65,35,0.95
abs13ins20024_04204,Con5,20,65,35,0.98
abs13ins20024_04204,Con5,23,65,35,0.96
abs13ins20024_04204,Con5,26,65,35,0.98
abs13ins20024_04204,Con5,29,65,35,0.98
abs13ins20024_04204,Con5,32,65,35,1.00
abs13ins20024_04204,Con5,35,65,35,0.99
abs13ins20024_04204,Con5,38,65,35,0.98
abs13ins20024_04204,Con5,41,65,35,1.00
abs13ins20024_04204,Con5,44,65,35,1.00
abs13ins20024_04204,Con5,47,65,35,0.97
abs13ins20024_04204,Con5,50,65,35,0.97
abs13ins20024_04204,Con5,53,65,35,0.98
abs13ins20024_04204,Con5,56,65,35,0.69
abs13ins20024_04204,Con5,59,65,35,0.99
abs13ins20024_04204,Con5,62,65,35,0.98
abs13ins20024_04204,Con5,65,65,35,0.91
abs13ins20024_04204,Con5,68,65,35,0.74
abs13ins20024_04204,Con5,71,65,35,0.95
abs13ins20024_04204,Con5,5,68,35,0.98
abs13ins20024_04204,Con5,8,68,35,0.85
abs13ins20024_04204,Con5,11,68,35,0.90
abs13ins20024_04204,Con5,14,68,35,0.97
abs13ins20024_04204,Con5,17,68,35,0.94
abs13ins20024_04204,Con5,20,68,35,0.84
abs13ins20024_04204,Con5,23,68,35,0.91
abs13ins20024_04204,Con5,26,68,35,0.84
abs13ins20024_04204,Con5,29,68,35,0.97
abs13ins20024_04204,Con5,32,68,35,0.99
abs13ins20024_04204,Con5,35,68,35,0.99
abs13ins20024_04204,Con5,38,68,35,0.95
abs13ins20024_04204,Con5,41,68,35,0.99
abs13ins20024_04204,Con5,44,68,35,1.00
abs13ins20024_04204,Con5,47,68,35,0.95
abs13ins20024_04204,Con5,50,68,35,0.98
abs13ins20024_04204,Con5,53,68,35,0.99
abs13ins20024_04204,Con5,56,68,35,0.58
abs13ins20024_04204,Con5,59,68,35,0.99
abs13ins20024_04204,Con5,62,68,35,0.99
abs13ins20024_04204,Con5,65,68,35,0.95
abs13ins20024_04204,Con5,68,68,35,0.98
abs13ins20024_04204,Con5,71,68,35,0.94
abs13ins20024_04204,Con5,5,71,35,0.97
abs13ins20024_04204,Con5,8,71,35,0.98
abs13ins20024_04204,Con5,11,71,35,0.96
abs13ins20024_04204,Con5,14,71,35,0.98
abs13ins20024_04204,Con5,17,71,35,0.97
abs13ins20024_04204,Con5,20,71,35,0.82
abs13ins20024_04204,Con5,23,71,35,0.80
abs13ins20024_04204,Con5,26,71,35,-0.07
abs13ins20024_04204,Con5,29,71,35,0.87
abs13ins20024_04204,Con5,32,71,35,0.98
abs13ins20024_04204,Con5,35,71,35,0.99
abs13ins20024_04204,Con5,38,71,35,0.97
abs13ins20024_04204,Con5,41,71,35,0.99
abs13ins20024_04204,Con5,44,71,35,0.98
abs13ins20024_04204,Con5,47,71,35,0.96
abs13ins20024_04204,Con5,50,71,35,0.98
abs13ins20024_04204,Con5,53,71,35,1.00
abs13ins20024_04204,Con5,56,71,35,0.95
abs13ins20024_04204,Con5,59,71,35,0.96
abs13ins20024_04204,Con5,62,71,35,0.99
abs13ins20024_04204,Con5,65,71,35,0.96
abs13ins20024_04204,Con5,68,71,35,1.00
abs13ins20024_04204,Con5,8,74,35,0.97
abs13ins20024_04204,Con5,11,74,35,0.99
abs13ins20024_04204,Con5,14,74,35,0.99
abs13ins20024_04204,Con5,17,74,35,0.98
abs13ins20024_04204,Con5,20,74,35,0.97
abs13ins20024_04204,Con5,23,74,35,0.78
abs13ins20024_04204,Con5,26,74,35,0.64
abs13ins20024_04204,Con5,29,74,35,0.81
abs13ins20024_04204,Con5,32,74,35,0.98
abs13ins20024_04204,Con5,35,74,35,0.99
abs13ins20024_04204,Con5,38,74,35,0.97
abs13ins20024_04204,Con5,41,74,35,0.98
abs13ins20024_04204,Con5,44,74,35,0.83
abs13ins20024_04204,Con5,47,74,35,0.98
abs13ins20024_04204,Con5,50,74,35,0.97
abs13ins20024_04204,Con5,53,74,35,0.95
abs13ins20024_04204,Con5,56,74,35,0.98
abs13ins20024_04204,Con5,59,74,35,0.98
abs13ins20024_04204,Con5,62,74,35,0.99
abs13ins20024_04204,Con5,65,74,35,1.00
abs13ins20024_04204,Con5,68,74,35,1.00
abs13ins20024_04204,Con5,11,77,35,1.00
abs13ins20024_04204,Con5,14,77,35,0.99
abs13ins20024_04204,Con5,17,77,35,0.99
abs13ins20024_04204,Con5,20,77,35,0.97
abs13ins20024_04204,Con5,23,77,35,0.81
abs13ins20024_04204,Con5,26,77,35,0.87
abs13ins20024_04204,Con5,29,77,35,0.76
abs13ins20024_04204,Con5,32,77,35,0.79
abs13ins20024_04204,Con5,35,77,35,0.97
abs13ins20024_04204,Con5,38,77,35,0.88
abs13ins20024_04204,Con5,41,77,35,0.92
abs13ins20024_04204,Con5,44,77,35,0.84
abs13ins20024_04204,Con5,47,77,35,1.00
abs13ins20024_04204,Con5,50,77,35,0.95
abs13ins20024_04204,Con5,53,77,35,0.82
abs13ins20024_04204,Con5,56,77,35,0.98
abs13ins20024_04204,Con5,59,77,35,0.96
abs13ins20024_04204,Con5,62,77,35,0.97
abs13ins20024_04204,Con5,65,77,35,1.00
abs13ins20024_04204,Con5,68,77,35,0.99
abs13ins20024_04204,Con5,14,80,35,0.99
abs13ins20024_04204,Con5,17,80,35,0.99
abs13ins20024_04204,Con5,20,80,35,1.00
abs13ins20024_04204,Con5,23,80,35,0.98
abs13ins20024_04204,Con5,26,80,35,0.36
abs13ins20024_04204,Con5,29,80,35,0.79
abs13ins20024_04204,Con5,32,80,35,0.75
abs13ins20024_04204,Con5,35,80,35,0.52
abs13ins20024_04204,Con5,38,80,35,0.88
abs13ins20024_04204,Con5,41,80,35,0.95
abs13ins20024_04204,Con5,44,80,35,0.92
abs13ins20024_04204,Con5,47,80,35,0.99
abs13ins20024_04204,Con5,50,80,35,0.95
abs13ins20024_04204,Con5,53,80,35,0.85
abs13ins20024_04204,Con5,56,80,35,1.00
abs13ins20024_04204,Con5,59,80,35,0.93
abs13ins20024_04204,Con5,62,80,35,0.98
abs13ins20024_04204,Con5,65,80,35,1.00
abs13ins20024_04204,Con5,17,83,35,0.99
abs13ins20024_04204,Con5,20,83,35,0.97
abs13ins20024_04204,Con5,23,83,35,0.99
abs13ins20024_04204,Con5,26,83,35,0.94
abs13ins20024_04204,Con5,29,83,35,0.07
abs13ins20024_04204,Con5,32,83,35,0.75
abs13ins20024_04204,Con5,35,83,35,0.94
abs13ins20024_04204,Con5,38,83,35,0.90
abs13ins20024_04204,Con5,41,83,35,0.89
abs13ins20024_04204,Con5,44,83,35,0.97
abs13ins20024_04204,Con5,47,83,35,0.99
abs13ins20024_04204,Con5,50,83,35,0.96
abs13ins20024_04204,Con5,53,83,35,0.81
abs13ins20024_04204,Con5,56,83,35,0.99
abs13ins20024_04204,Con5,59,83,35,0.99
abs13ins20024_04204,Con5,62,83,35,0.99
abs13ins20024_04204,Con5,20,86,35,1.00
abs13ins20024_04204,Con5,23,86,35,0.99
abs13ins20024_04204,Con5,26,86,35,0.99
abs13ins20024_04204,Con5,29,86,35,0.97
abs13ins20024_04204,Con5,32,86,35,0.94
abs13ins20024_04204,Con5,35,86,35,0.94
abs13ins20024_04204,Con5,38,86,35,0.82
abs13ins20024_04204,Con5,41,86,35,0.95
abs13ins20024_04204,Con5,44,86,35,0.98
abs13ins20024_04204,Con5,47,86,35,0.99
abs13ins20024_04204,Con5,50,86,35,0.97
abs13ins20024_04204,Con5,53,86,35,0.90
abs13ins20024_04204,Con5,56,86,35,0.73
abs13ins20024_04204,Con5,59,86,35,0.97
abs13ins20024_04204,Con5,23,89,35,1.00
abs13ins20024_04204,Con5,26,89,35,0.96
abs13ins20024_04204,Con5,29,89,35,0.99
abs13ins20024_04204,Con5,32,89,35,1.00
abs13ins20024_04204,Con5,35,89,35,0.99
abs13ins20024_04204,Con5,38,89,35,0.77
abs13ins20024_04204,Con5,41,89,35,0.91
abs13ins20024_04204,Con5,44,89,35,0.94
abs13ins20024_04204,Con5,47,89,35,0.99
abs13ins20024_04204,Con5,50,89,35,0.94
abs13ins20024_04204,Con5,53,89,35,0.54
abs13ins20024_04204,Con5,56,89,35,0.96
abs13ins20024_04204,Con5,26,92,35,0.98
abs13ins20024_04204,Con5,29,92,35,0.99
abs13ins20024_04204,Con5,32,92,35,1.00
abs13ins20024_04204,Con5,35,92,35,0.98
abs13ins20024_04204,Con5,38,92,35,0.96
abs13ins20024_04204,Con5,41,92,35,0.98
abs13ins20024_04204,Con5,44,92,35,0.99
abs13ins20024_04204,Con5,47,92,35,0.99
abs13ins20024_04204,Con5,50,92,35,0.99
abs13ins20024_04204,Con5,53,92,35,0.96
abs13ins20024_04204,Con5,44,5,38,0.99
abs13ins20024_04204,Con5,47,5,38,0.99
abs13ins20024_04204,Con5,50,5,38,1.00
abs13ins20024_04204,Con5,26,8,38,0.99
abs13ins20024_04204,Con5,29,8,38,1.00
abs13ins20024_04204,Con5,32,8,38,1.00
abs13ins20024_04204,Con5,35,8,38,1.00
abs13ins20024_04204,Con5,38,8,38,1.00
abs13ins20024_04204,Con5,41,8,38,0.99
abs13ins20024_04204,Con5,44,8,38,0.97
abs13ins20024_04204,Con5,47,8,38,0.99
abs13ins20024_04204,Con5,50,8,38,1.00
abs13ins20024_04204,Con5,53,8,38,1.00
abs13ins20024_04204,Con5,56,8,38,1.00
abs13ins20024_04204,Con5,20,11,38,1.00
abs13ins20024_04204,Con5,23,11,38,1.00
abs13ins20024_04204,Con5,26,11,38,0.97
abs13ins20024_04204,Con5,29,11,38,0.96
abs13ins20024_04204,Con5,32,11,38,1.00
abs13ins20024_04204,Con5,35,11,38,0.99
abs13ins20024_04204,Con5,38,11,38,1.00
abs13ins20024_04204,Con5,41,11,38,1.00
abs13ins20024_04204,Con5,44,11,38,0.96
abs13ins20024_04204,Con5,47,11,38,0.97
abs13ins20024_04204,Con5,50,11,38,0.92
abs13ins20024_04204,Con5,53,11,38,0.98
abs13ins20024_04204,Con5,56,11,38,1.00
abs13ins20024_04204,Con5,59,11,38,0.99
abs13ins20024_04204,Con5,17,14,38,1.00
abs13ins20024_04204,Con5,20,14,38,1.00
abs13ins20024_04204,Con5,23,14,38,0.99
abs13ins20024_04204,Con5,26,14,38,0.98
abs13ins20024_04204,Con5,29,14,38,1.00
abs13ins20024_04204,Con5,32,14,38,1.00
abs13ins20024_04204,Con5,35,14,38,0.98
abs13ins20024_04204,Con5,38,14,38,0.94
abs13ins20024_04204,Con5,41,14,38,0.94
abs13ins20024_04204,Con5,44,14,38,0.96
abs13ins20024_04204,Con5,47,14,38,0.98
abs13ins20024_04204,Con5,50,14,38,0.94
abs13ins20024_04204,Con5,53,14,38,0.96
abs13ins20024_04204,Con5,56,14,38,0.99
abs13ins20024_04204,Con5,59,14,38,0.94
abs13ins20024_04204,Con5,62,14,38,0.95
abs13ins20024_04204,Con5,65,14,38,0.88
abs13ins20024_04204,Con5,14,17,38,1.00
abs13ins20024_04204,Con5,17,17,38,1.00
abs13ins20024_04204,Con5,20,17,38,0.88
abs13ins20024_04204,Con5,23,17,38,0.99
abs13ins20024_04204,Con5,26,17,38,0.99
abs13ins20024_04204,Con5,29,17,38,0.97
abs13ins20024_04204,Con5,32,17,38,0.99
abs13ins20024_04204,Con5,35,17,38,0.85
abs13ins20024_04204,Con5,38,17,38,0.91
abs13ins20024_04204,Con5,41,17,38,0.98
abs13ins20024_04204,Con5,44,17,38,0.97
abs13ins20024_04204,Con5,47,17,38,0.90
abs13ins20024_04204,Con5,50,17,38,0.79
abs13ins20024_04204,Con5,53,17,38,0.99
abs13ins20024_04204,Con5,56,17,38,0.98
abs13ins20024_04204,Con5,59,17,38,0.93
abs13ins20024_04204,Con5,62,17,38,0.97
abs13ins20024_04204,Con5,65,17,38,0.99
abs13ins20024_04204,Con5,11,20,38,0.99
abs13ins20024_04204,Con5,14,20,38,0.98
abs13ins20024_04204,Con5,17,20,38,0.90
abs13ins20024_04204,Con5,20,20,38,0.89
abs13ins20024_04204,Con5,23,20,38,0.98
abs13ins20024_04204,Con5,26,20,38,0.98
abs13ins20024_04204,Con5,29,20,38,0.99
abs13ins20024_04204,Con5,32,20,38,0.98
abs13ins20024_04204,Con5,35,20,38,0.97
abs13ins20024_04204,Con5,38,20,38,0.85
abs13ins20024_04204,Con5,41,20,38,0.95
abs13ins20024_04204,Con5,44,20,38,0.97
abs13ins20024_04204,Con5,47,20,38,0.68
abs13ins20024_04204,Con5,50,20,38,0.92
abs13ins20024_04204,Con5,53,20,38,0.98
abs13ins20024_04204,Con5,56,20,38,0.99
abs13ins20024_04204,Con5,59,20,38,0.96
abs13ins20024_04204,Con5,62,20,38,0.97
abs13ins20024_04204,Con5,65,20,38,0.99
abs13ins20024_04204,Con5,68,20,38,0.97
abs13ins20024_04204,Con5,8,23,38,0.97
abs13ins20024_04204,Con5,11,23,38,0.95
abs13ins20024_04204,Con5,14,23,38,0.86
abs13ins20024_04204,Con5,17,23,38,0.84
abs13ins20024_04204,Con5,20,23,38,0.93
abs13ins20024_04204,Con5,23,23,38,0.89
abs13ins20024_04204,Con5,26,23,38,0.94
abs13ins20024_04204,Con5,29,23,38,0.95
abs13ins20024_04204,Con5,32,23,38,0.99
abs13ins20024_04204,Con5,35,23,38,0.99
abs13ins20024_04204,Con5,38,23,38,0.45
abs13ins20024_04204,Con5,41,23,38,0.92
abs13ins20024_04204,Con5,44,23,38,0.96
abs13ins20024_04204,Con5,47,23,38,0.95
abs13ins20024_04204,Con5,50,23,38,0.97
abs13ins20024_04204,Con5,53,23,38,0.98
abs13ins20024_04204,Con5,56,23,38,0.99
abs13ins20024_04204,Con5,59,23,38,0.95
abs13ins20024_04204,Con5,62,23,38,0.91
abs13ins20024_04204,Con5,65,23,38,0.97
abs13ins20024_04204,Con5,68,23,38,0.96
abs13ins20024_04204,Con5,71,23,38,0.96
abs13ins20024_04204,Con5,5,26,38,0.82
abs13ins20024_04204,Con5,8,26,38,0.99
abs13ins20024_04204,Con5,11,26,38,0.90
abs13ins20024_04204,Con5,14,26,38,0.42
